index,track_name,labels
76902,Suantrai (Brahms Lullaby),2
76903,Forrest Gump Suite,2
76904,Smile,2
76905,Skyrim Theme (Dragonborn),1
76906,E’ La Mia Vita,2
76907,Sleeping Sun - 2005 Version,1
76908,My Lagan Love,2
76909,Rigoletto - Pari Siamo!,2
76910,"Norma / Act 1 Scene 1: ""Casta Diva"" (Critical Ed. Maurizio Biondi and Riccardo Minasi)",2
76911,Come Cover Me - Live,1
76912,Luck Be A Lady,0
76913,Dis moi poupée,1
76914,The Isle Of Innisfree,2
76915,Now We Are Free,2
76916,Danny Boy - 2013 Version,2
76917,"La Bohème / Act 1: ""O soave fanciulla""",2
76918,"La Bohème / Act 1: ""O soave fanciulla""",2
76919,L'amour est bleu - Mellow Version,0
76920,"Tosca / Act 2: ""Vissi d'arte, vissi d'amore""",2
76921,"Ailein Duinn (Theme From The Movie ""Rob Roy"")",2
76922,"Das Land des Lächelns / Act 2: ""Dein ist mein ganzes Herz"" - Live",2
76923,"Manon Lescaut: ""Donna non vidi mai""",2
76924,You're The Voice,0
76925,Falling Slowly,0
76926,Morning Has Broken,2
76927,Solamente una Vez,2
76928,"Bring Me Sunshine - From ""Morecambe & Wise""",1
76929,Notte Stellata (The Swan) - Live From The Detroit Opera House,2
76930,"L'Africaine / Act 4: ""Mi batte il cor...O Paradiso!""",2
76931,"Rigoletto, Act I: Gualtier Malde … Caro nome",2
76932,"Carmen, Act III, No.19 bis Récit: Que regarde-tu donc? (Carmen/Don José)",2
76933,"Carmen, WD 31 / Act I: Chanson et Duo: ""Près des remparts de Séville""",2
76934,"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",2
76935,The Pharaoh Sails To Orion,1
76936,"Carmen, Act III, No.20 Trio: Voyons que j'essaie à mon tour (Carmen)",2
76937,Verdi: Messa da Requiem: IX. Ingemisco,2
76938,"Carmen, Act III, No.24 Finale: Prends garde à toi Carmen (Don José/Le Dancaïro/Bohémiens et Bohémiennes/Le Remendado/Carmen/Micaëla/Frasquita/Mercédès)",2
76939,"Rigoletto, Act I: Questa o quella per me pari sono",2
76940,"Turandot, SC 91 / Act III: ""Nessun dorma!""",2
76941,"Tosca / Act II: ""Meno male!"" - ""Egli è là""",2
76942,"Tosca / Act II: Ha più forte sapore (Scarpia, Sciarrone, Spoletta)",2
76943,"Carmen, Act III, No.24 Finale: Toréador en garde! (Escamillo)",2
76944,Messa da Requiem: 2. Dies irae,2
76945,"Il Trovatore / Act 2: ""Vedi! le fosche notturne spoglie"" (Anvil Chorus)",2
76946,"La traviata / Act II: ""Imponete"" ""Non amarlo ditegli""",2
76947,"Verdi: Aida, Act 2: ""Che veggo! Egli? Mio padre!"" (Aida, Amneris, Radamès, Ramfis, Il Re, Sacerdoti, Popolo, Amonasro)",2
76948,"Verdi: Aida, Act 2: ""Il dolor che in quel volto favella"" (Radamès, Amneris, Amonasro, Il Re, Aida, Schiave, Popolo, Ramfis, Sacerdoti, Prigionieri)",2
76949,"Verdi: Aida, Act 2: ""Ma tu, Re, tu signore possente"" (Amonasro, Aida, Schiave, Prigionieri, Ramfis, Sacerdotesse, Amneris, Il Re, Popolo)",2
76950,"E più ti penso - From ""Once Upon A Time In America""",2
76951,Il Canto,2
76952,Just for You,2
76953,Only Love,2
76954,Adagio,2
76955,I Believe,2
76956,El Día Que Me Quieras - En Vivo,1
76957,With Or Without You,2
76958,Solamente Una Vez,2
76959,Le temps des cathédrales,2
76960,Sigma,2
76961,Preghiera (arr. Mercurio),2
76962,Music of the Night,2
76963,La Vie En Rose,2
76964,L’Hymne à l’amour,0
76965,Black Swan Theory,0
76966,Sincera,2
76967,Mother Of Mine,2
76968,Viva Olympia - Live,0
76969,Finan's Isle Suite: Finan's Isle,2
76970,Undertow,2
76971,I Know Him So Well (with Sheridan Smith),2
76972,Pokarekare Ana,2
76973,Bésame Mucho,1
76974,Over the Rainbow,2
76975,"Dreaming of the Days (Vocal Version of Einaudi’s ""I Giorni"")",2
76976,All Through The Night,2
76977,Con Te Partiro,2
76978,The Pharaoh Sails To Orion - Live,0
76979,Danny Boy,2
76980,Rivers of Lust,2
76981,I Dreamed a Dream,2
76982,Cielito Lindo,0
76983,Song Of Myself - Instrumental,0
76984,I Know Him So Well,2
76985,Gaîté parisienne: No. 23: Barcarolle,2
76986,Nella Fantasia,2
76987,You Raise Me Up,2
76988,Over the Rainbow,2
76989,Notte a Venezia,1
76990,Nuestra Playa,2
76991,"Zoroastre, RCT 62, Act I, Scène III: Air tendre en rendeau",2
76992,Aria E Memoria (We'll Be Together) - English Version,2
76993,Don't Cry For Me Argentina - Live,2
76994,"Be My Love (From ""The Toast of New Orleans"")",2
76995,La fanciulla del West: Ch'ella mi creda,2
76996,"Fago: Confitebor tibi Domine: III. ""Fidelia omnia mandata ejus""",2
76997,"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",2
76998,"Albinoni: Concerto a cinque in G Minor, Op. 10 No. 2: II. Andante",2
76999,Verdi: Messa da Requiem: V. Liber scriptus - Dies irae,2
77000,Lobby,0
77001,Lobby,0
77002,Lobby,0
77003,Boys Don't Cry,0
77004,Envolver,1
77005,Envolver,1
77006,Envolver,1
77007,Lobby,0
77008,Lobby,0
77009,Lobby,0
77010,Lobby,0
77011,Envolver,1
77012,Poquito,0
77013,Gata,0
77014,Lobby,0
77015,Lobby,0
77016,Lobby,0
77017,Faking Love,0
77018,Lobby,0
77019,Envolver,1
77020,Faking Love,0
77021,Poquito,0
77022,Envolver,1
77023,Supera - Ao Vivo,1
77024,Envolver,1
77025,Girl from Rio - TroyBoi Remix,1
77026,Envolver,1
77027,El que espera,1
77028,Boys Don't Cry,0
77029,El que espera,1
77030,Pantera,0
77031,A Pagodeira - Ao Vivo,1
77032,Sinais,0
77033,Envolver - Remix,1
77034,Playlist,0
77035,Fica Combinado Assim - Ao Vivo,1
77036,Golaço (Ao Vivo),1
77037,Eu Topo - Ao Vivo,0
77038,Socadona - Funk Remix,1
77039,Juramento do Dedinho,1
77040,Socadona - Funk Remix,1
77041,Reprise - Ao Vivo,1
77042,Vai Errar de Novo - Ao Vivo,1
77043,Sem Vestígios - Ao Vivo,0
77044,A Primeira Namorada - Ao Vivo,0
77045,Porradão / Eternamente Feliz / Dom de Sonhar / Supra Sumo do Amor / O Som do Tambor - Ao Vivo,0
77046,É Dor Que Não Passa - Ao Vivo,0
77047,Tira Ela de Mim / Cigana / Só por um Momento,0
77048,Vencedor - Ao Vivo,1
77049,Sem Perceber - Ao Vivo,0
77050,Envolver,1
77051,Pode Chegar (feat. Ferrugem),0
77052,Cheiro Bom do Seu Cabelo - Ao vivo,0
77053,"Até O Sol Quis Ver - Ao Vivo Na Ilha Da Magia,Brasil/2008",0
77054,I Love You Too - Ao Vivo,1
77055,Dividido - Ao Vivo,0
77056,4 da Manhã,1
77057,Fatalmente,0
77058,Para Tudo - Ao Vivo,0
77059,1 Metro e 65 - Ao Vivo,0
77060,Saudade Arregaça,0
77061,Traição - Ao Vivo,0
77062,Mande Um Sinal / Sinais - Ao vivo,0
77063,Vai Que Cola / Faz Falta / Me Diz (Por Favor) (feat. Vitinho) - Ao Vivo,0
77064,Maçã Verde - Ao Vivo,1
77065,Sintoma de Amor / Depois do Amor / Agenda - Ao vivo,0
77066,Sem Abuso - Ao Vivo,1
77067,Pacote Completo - Ao Vivo,0
77068,Vai Dar Match - Ao Vivo,1
77069,Presentinho - Ao Vivo No Rio De Janeiro / 2019,0
77070,A Culpa É do Coração - Ao Vivo,0
77071,Como ninguém dá - Ao vivo,0
77072,Até que enfim / Pra você acreditar / Paciência - Ao Vivo,0
77073,Eu Te Uso e Sumo / Não Seria Justo / Nem Pensar - Ao vivo,1
77074,Terminar na Cama,1
77075,Outra Recaída,0
77076,Missão Impossível - Ao Vivo,0
77077,Coisas do Amor (Fã de Carteirinha) / Você Pode - Ao Vivo,1
77078,Prejuízo - Ao Vivo,0
77079,Faz Assim - Ao Vivo,0
77080,Me Faz Feliz - Ao Vivo,0
77081,30 Audios,0
77082,Bloco Poesia Acústica: Poesia 6 / Aurora Boreal (Ao Vivo em Goiânia),1
77083,Agora Cuido Eu - Ao Vivo,0
77084,Faz um Coração Aí (Ao Vivo),0
77085,Namoro Escondido / Por Amar Você - Ao Vivo,0
77086,Teu Segredo - Ao Vivo,0
77087,Foi Ótimo - Ao Vivo No Casa Filtr,1
77088,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,1
77089,Acidentes Acontecem - Ao Vivo,1
77090,Rara beleza,1
77091,Só Penso no Lar - Ao Vivo,0
77092,To Fazendo Falta / Desejo de Amar / Inaraí - Ao Vivo,0
77093,Problema Emocional / Volta de Vez Pra Mim / Pra Ser Minha Musa,0
77094,Não Tem Perdão - Ao Vivo,2
77095,Rodovia - Ao Vivo,0
77096,Golaço (Ao Vivo),1
77097,Investe em Mim / Voltei / Pente e Rala / Na Cama / Cara de Pau - Ao Vivo,1
77098,Por Favor,0
77099,Tá Desculpada - Ao Vivo,0
77100,Sóca Fofo,1
77101,Que Situação,0
77102,Mete Seu Cachorro,0
77103,Maravilha Te Amar,0
77104,Eu Te Amo - Ao Vivo,0
77105,Meu Amor - Ao Vivo,0
77106,Dorme Com Deus - Ao Vivo,0
77107,Linda Voz (Olá),0
77108,Pauperrecido,0
77109,Marra de Durão / É Natural / Sem Radar - Ao Vivo,0
77110,Pretexto,0
77111,Pai de menina - Ao vivo,0
77112,Tô de Boa - Ao vivo,0
77113,Pot-Pourri: Franqueza / Tão Inocente / Tudo por Você - Ao Vivo,1
77114,Sobrenatural / Eu Nunca Amei Assim - Ao Vivo,0
77115,Para De Pirraca,1
77116,A Vida É Dela - Ao Vivo,0
77117,Velocidade da Luz,1
77118,Muito Cedo,0
77119,100 Likes - Ao Vivo,0
77120,Clichê - Live,0
77121,Insegurança / Curto Circuito / Final de Tarde - Ao Vivo,0
77122,Meu Tudo em Um - Ao Vivo,1
77123,Dividido,1
77124,Mande um Sinal / Ele e Ela - Live,0
77125,Onze e Pouquinho - Ao Vivo,0
77126,Cartão Postal / Pra Ser Feliz / Um Dia pra Nós Dois / Razão da Minha Vida - Ao Vivo,0
77127,Brisa da Varanda - Ao Vivo,0
77128,Amanhã - Ao Vivo,0
77129,Supera / Luz das Estrelas / Ainda É Cedo pra Dizer Bye Bye / Desafio - Ao Vivo,0
77130,Fato Consumado / Quem Muito Quer Nada Tem - Ao Vivo,0
77131,Pimpolho - Ao Vivo,0
77132,Porradão / Deixa Alagar - Ao Vivo,0
77133,Raiva Boa de Passar - Ao Vivo,0
77134,Sangrando,2
77135,Razão da Minha Vida - Ao Vivo,0
77136,40 Graus / Gamei / Azul Sem Fim / Até o Sol Quis Ver / A Carta - Ao Vivo,1
77137,Ainda Existe Amor Em Nós,0
77138,Pra Curtir um Pagode / Batucada Boa / Marque um Lugar - Ao Vivo,0
77139,Perdeu pra Cerveja - Ao Vivo,1
77140,Bloco Barões: Tá Rocheda / Recairei (Ao Vivo em Goiânia),1
77141,Reinventar / Pra Ver o Sol Brilhar - Ao Vivo,1
77142,Engano,1
77143,50 Tons - Ao Vivo,0
77144,Hoje à Noite,0
77145,Esqueça-Me Se For Capaz / Vai Lá em Casa Hoje (Pagode) - Acústico,1
77146,Fim de Noite,0
77147,Preciso Desse Mel,0
77148,Palco - Ao Vivo,1
77149,Uma História De Amor - Ao Vivo,0
77150,Por Tão Pouco - Ao Vivo,0
77151,Eu sou feliz assim - Ao vivo,0
77152,Recado a minha amada,0
77153,Será que é amor - Ao vivo,0
77154,Melhor Eu Ir - Ao Vivo,1
77155,Chegamos Ao Fim - Ao Vivo,0
77156,Linguagem Dos Olhos,0
77157,Corda Bamba,1
77158,A Carta - Ao Vivo,0
77159,Agora Estou Sofrendo,1
77160,Ela Dá Show,0
77161,Pega pega (Participação especial de Jojo Maronttinni) - Ao vivo,0
77162,Identidade - Ao vivo,1
77163,Mal Acostumado,1
77164,Vai e Chora - Ao Vivo,0
77165,Derê / Vício / Nuvem - Ao Vivo,0
77166,Hollywood,0
77167,Disfarça,0
77168,Tá Desculpada - Ao Vivo,0
77169,Amiga da Minha Mulher / Cilada - Ao Vivo,1
77170,Encontro Marcado,1
77171,Lance Livre - Ao vivo,1
77172,Como Vou Deixar Você?,1
77173,Rodovia - Ao Vivo,0
77174,Ainda Gosto de Você - Me Espera - Coração Deserto,0
77175,Casal Do Ano (Plutão) - Ao Vivo,0
77176,Além De Tudo / Retalhos De Cetim / Charlie Brown - Live At HSBC Arena/Rio de Janeiro(RJ)-Brazil/2012,1
77177,Presentinho - Ao Vivo No Rio De Janeiro / 2019,0
77178,Doutora 3 - Ao Vivo,0
77179,Passa Longe do Copo - Ao Vivo No Casa Filtr,0
77180,Reprise - Ao Vivo,1
77181,Tesão a Primeira Vista (Ao Vivo em Goiânia),0
77182,Capítulos - Ao Vivo,0
77183,Segundo plano - Ao vivo,1
77184,Desigual,0
77185,Pra Te Conquistar,0
77186,100 Likes - Ao Vivo,0
77187,Retalhos De Cetim,1
77188,Cartão Postal / Pra Ser Feliz / Um Dia pra Nós Dois / Razão da Minha Vida - Ao Vivo,0
77189,Mais Jovem Mais Bela Mais Linda - Ao Vivo,0
77190,Nada pra Fazer / Nascente da Paz - Ao Vivo,1
77191,Brilho de Cristal - Ao Vivo,0
77192,Futuro Prometido - Ao Vivo,0
77193,Puxa Agarra e Beija (feat. Aviões do Forró) - Ao Vivo,0
77194,Porta-Retrato,0
77195,Alta Estação,0
77196,Insensato Destino / Sonho Meu / Judia de Mim / A Pureza da Flor / Malandro Sou Eu - Ao Vivo,0
77197,"Quem Me Viu, Quem Me Vê",0
77198,Um Dia De Domingo - Ao Vivo,1
77199,Fascinação - Ao Vivo,0
77200,Downtown,1
77201,Eu juro,0
77202,Duvido,0
77203,Risca Faca,0
77204,O Que É o Amor,0
77205,Tão Seu,0
77206,Fumaça,0
77207,Pareço um Menino,2
77208,Monalisa,1
77209,Não Tem Hora Nem Lugar,0
77210,Tomara,0
77211,Mineirinho,0
77212,Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),0
77213,Telepatia - Ao Vivo,0
77214,Eu Apenas Queria Que Você Soubesse,0
77215,Tomara / Trovão - Ao Vivo,0
77216,Sonhos e Planos,0
77217,Arco-Íris (feat. Thiaguinho) - Ao Vivo,0
77218,É Bom Demais / Outdoor - Ao Vivo,0
77219,Curto Circuito / A Primeira Namorada - Ao Vivo,0
77220,Já Deu Pra Notar / Melhor Eu Ir - Ao Vivo,0
77221,Chegamos ao Fim / Fim da Tristeza / Além do Meu Querer - Ao Vivo,0
77222,Momentos / Tempo De Aprender - Live From Brazil / 2001,0
77223,Escondido dos seus Pais - Ao Vivo,0
77224,Cobertor,0
77225,Sinais - Live,0
77226,Vem Neném (Ao Vivo),0
77227,Barulhinho - Ao Vivo,0
77228,Sou Eu,0
77229,1 Minuto / Bem Querer - Ao Vivo,0
77230,Sentada Malvada - Ao vivo,1
77231,Dez Corações,0
77232,Manchete dos Jornais,0
77233,Fã De Erro - Ao Vivo,1
77234,Marra de Durão - Ao Vivo,1
77235,Deixa A Vida Me Levar,0
77236,Tô Te Filmando (Sorria) - Ao Vivo,0
77237,Em Suas Mãos - Ao Vivo,0
77238,"Vem Buscar O Que É Teu - Live From Tom Brasil,Săo Paulo,Brazil/2006",0
77239,Nem de Graça / Saudade Arregaça - Ao Vivo,0
77240,Saudade de Nós / Coisas do Amor (Fã de Carteirinha) - Ao Vivo,0
77241,Brilho de Cristal / É de Arrepiar / Saudade de Nós - Ao Vivo,0
77242,Casal Maluco - Ao Vivo,1
77243,Bloco Sertanejo: Bijuteria / Frente a Frente / Pense em Mim (Ao Vivo em Goiânia),0
77244,Um Te Amo de Distância / Juntos - Ao Vivo,0
77245,Pente e Rala - Ao Vivo,0
77246,Segredos - Ao Vivo,0
77247,Medley: Cobaia / Infarto / Notificação Preferida - Ao Vivo,0
77248,Meu Ex Amor / Fogo e Paixão / Borbulhas de Amor,0
77249,Codinome Beija-Flor - Ao Vivo,0
77250,Pela vida inteira - Ao vivo,0
77251,Pagando Mal Com Mal / A Pessoa Certa - Ao Vivo,0
77252,Do Jeito Que a Vida Quer,1
77253,Caixa Postal,1
77254,Pupila,1
77255,Sonho de Amor - Ao Vivo,0
77256,Chega Amor - Ao Vivo,1
77257,A Amizade é Tudo (feat. Thiaguinho) - Ao Vivo,0
77258,Ainda Gosto de Você,1
77259,Ex Nunca Vira Ex,0
77260,Coração Blindado,1
77261,Você Me Vira A Cabeça (Me Tira Do Sério) / Depois Do Prazer - Ao Vivo,1
77262,Brigas por Nada (feat. Coral Resgate) - Ao Vivo,0
77263,Resumo De Felicidade - Live From Brazil / 2001,0
77264,O meu coração tem medo - Ao vivo,1
77265,Vaga Lembrança / Pretexto - Ao Vivo,0
77266,Pela Última Vez - Ao Vivo,0
77267,"Se Eu Te Pego, Te Envergo - Ao Vivo",0
77268,Me Olha Nos Olhos,2
77269,Desnamorando - Ao Vivo,0
77270,A Gente Combina,0
77271,Lancinho / Maluca Pirada / Fala Baixinho (Shiii) - Ao Vivo,1
77272,Nosso Flow / Santo Forte - Ao Vivo,1
77273,Dia X - Ao Vivo,0
77274,Flor de Caña,0
77275,PQP - Ao vivo,1
77276,Shortinho Saint-Tropez,0
77277,Oya,0
77278,Fulminante / Pra Você Acreditar - Ao Vivo,1
77279,Condenado,0
77280,Avesso - Ao Vivo,0
77281,Quando o Sol Nascer,1
77282,Fortaleza / Mô / Fernando de Noronha / Acende o Celular / O Pai Tá On - Ao Vivo,0
77283,Toda Noite / Pura Adrenalina / Curtindo a Vida - Ao Vivo,1
77284,Vou Festejar,1
77285,Cansei / Sem Perceber - Ao Vivo,0
77286,Teste de Farmácia,0
77287,Pra Mim Não É / Peaches,0
77288,Cachorrinho (feat. Tierry) - Ao Vivo,1
77289,Pot-Pourri: Teu Segredo / Já Tentei,1
77290,Te Quero Pra Mim,2
77291,"Metade Vai, Metade Fica - Ao Vivo",1
77292,Perfume / Sem Perceber / Lugares,0
77293,Falsa consideração - Ao vivo,0
77294,Como Antigamente - Ao Vivo,0
77295,Seu Balancê,1
77296,Pra Gente Se Encontrar de Novo,0
77297,La Barca - Ao Vivo,0
77298,Final Feliz - Ao Vivo,0
77299,Retalhos De Cetim - Ao Vivo,1
77300,Rosa Marrom - Ao Vivo,0
77301,A Gente Já Não Rola - Ao Vivo,0
77302,Pódio,0
77303,Nem Pensar - Ao Vivo,0
77304,Casa do amor,0
77305,Meu Casamento,2
77306,Só de olhar - Ao vivo,0
77307,Tô Brisando Em Você / Luz Na Escuridão - Ao Vivo,0
77308,Derê,1
77309,Na Na Ni Na Não,1
77310,Show Fechou,0
77311,Seja Mais Você,0
77312,Depois do Amor (feat. Perlla) - Ao Vivo,1
77313,Muito Cedo,0
77314,Na Boca do Povo (Ao Vivo),0
77315,Baixa Essa Guarda-Capaz de Tudo-Nunca Mais,0
77316,Primeiro Beijo - Ao Vivo,0
77317,Ponto Fraco,0
77318,A Culpa É do Coração - Ao Vivo,0
77319,Pra ser feliz,2
77320,Dilema / Meu Amor / Coisas do Amor (Fã de Carteirinha),0
77321,Minha Fé,0
77322,Dona dos Meus Sonhos - Ao Vivo,0
77323,Loucura do Seu Coração,0
77324,Mil Motivos,0
77325,Lua de Mel - Ao Vivo,0
77326,O Amor Que Tudo Pode,0
77327,Nosso Flow - Ao Vivo,1
77328,A Gente Se Pá - Ao Vivo,0
77329,"Nunca Foi Sorte, Sempre Foi Deus - Ao Vivo",0
77330,Dois Corações e uma História,0
77331,Instigante - Ao Vivo,1
77332,Amuleto - Ao Vivo,0
77333,Ensaboado / Chopp Garotinho / Casa Azul / Climatizar - Ao Vivo,0
77334,Displicente / Eu Nunca Amei - Ao Vivo,0
77335,Te Esquecer Te Amando - Ao Vivo,0
77336,Desarrumar - Ao Vivo,0
77337,Em Suas Mãos - Ao Vivo,0
77338,"Luz, Cama e Ação - Ao Vivo",1
77339,Agamamou - Ao Vivo,0
77340,Segue Sua Vida - Ao Vivo,0
77341,A Dor Desse Amor - Ao Vivo,0
77342,"Meu lugar / Copacabana / Garota de Ipanema / Estácio, Holly Estácio / Feitiço da vila / Do leme ao pontal / Tô a bangu / Aquele abraço",0
77343,Antes e depois (Participação especial de Dilsinho) - Ao vivo,0
77344,Dona dos Meus Sonhos / Já Virou Rotina - Ao Vivo,0
77345,Papel de pão - Ao vivo,1
77346,Paixão Verdadeira / Nem Pensar / Será que é Amor (Ao Vivo) (feat. Tiee),0
77347,Retratos E Canções - Ao Vivo,0
77348,Canto de Ossanha,1
77349,Se Deus Me Ouvisse - Ao Vivo,0
77350,Gamei,1
77351,Alguém Me Avisou/Acreditar/Sonho Meu,0
77352,Interfone,0
77353,Minha namorada - Ao vivo,0
77354,"Separação - Extra / Ao Vivo Na Ilha Da Magia,Brasil/2008",0
77355,Anjo Meu - Ao Vivo,1
77356,Vai,0
77357,Vai Nessa,1
77358,Fala / Eu Choro - Ao Vivo,0
77359,Grades do Coração,0
77360,Um Minuto,0
77361,Manda Áudio - Ao Vivo,0
77362,Chama no Privado - Ao Vivo,1
77363,Um Sonho Bom - Ao Vivo,0
77364,Fica / Tudo Fica Blue - Ao Vivo,1
77365,Noites Traiçoeiras (feat. Padre Marcelo Rossi) - Ao Vivo,0
77366,Nosso Lance - Ao Vivo,0
77367,Como Eu Nunca Amei Ninguém / Mega Star - Ao Vivo,0
77368,"Dois Amores, Duas Paixões",1
77369,Vou Te Escrever Um Rap - Ao Vivo,0
77370,Eu Tenho Muito Mais - Live Version,0
77371,Até o Sol Quis Ver / Céu e Fé - Acústico,0
77372,Um Degrau na Escada - Ao Vivo,0
77373,Coincidência - Ao Vivo,0
77374,Displicente,0
77375,Amor Eterno - Ao Vivo,1
77376,Pimpolho,0
77377,Falando Segredo - Ao Vivo,1
77378,Loucura Do Seu Coração - Live,0
77379,Sai Da Frente,1
77380,Sinal Vital - Ao Vivo,0
77381,Horas Iguais - ao vivo,0
77382,Tenho Medo - Ao Vivo,0
77383,Gratidão,0
77384,Ela Não Quer Guerra Com Ninguém,0
77385,Vinhos E Lingeries - Ao Vivo,0
77386,Pouco a Pouco - Ao Vivo,0
77387,Incondicionalmente - Ao Vivo,0
77388,Ainda Te Amo,0
77389,Eu e Ela,1
77390,Superando Expectativas,0
77391,Agora Estou Sofrendo - Ao Vivo,0
77392,Verdade - Ao Vivo,0
77393,Muros - Ao Vivo,1
77394,Tá Louco Héin (feat. Sorriso Maroto) - Ao Vivo,0
77395,Segredin,1
77396,Liga pra Mim (Ao Vivo),0
77397,Problema Emocional / Volta de Vez pra Mim / Não Valeu - Ao Vivo,1
77398,Bloco Resenha: Tá Vendo Aquela Lua / Que Situação / Valeu / Derê / Livre pra Voar / Brilho de Cristal / Deixa Acontecer / Vergonha na Cara / Tchau e Bença - Ao Vivo,0
77399,A Lenda - Ao Vivo,0
77400,Envolver,1
77401,"Tá Bom, Aham",0
77402,Trilha do Amor - Ao Vivo,1
77403,Fala - Live,0
77404,Um Pôr do Sol na Praia,1
77405,Já Era,0
77406,Surpresa - Ao Vivo,0
77407,Balanço por Você - Ao Vivo,0
77408,Pressentimento Bom / Fatalmente - Ao Vivo,0
77409,Libera Eu,0
77410,Não Pensar Com o Coração - Ao Vivo,0
77411,Ela Te Superou,0
77412,Playlist - Ao Vivo,0
77413,Apaguei Seu Nome - Ao Vivo,0
77414,Vendaval - Ao Vivo,0
77415,Meu Anjo,1
77416,Tô Com Saudade / Alô / Dividido,0
77417,Só de olhar,0
77418,Tristinha,0
77419,Não Tem pra Ninguém - Ao Vivo,0
77420,Você Vai Recair,0
77421,Primeiro Beijo,0
77422,Boca Favorita,0
77423,A Carta / Baratinar - Ao Vivo,0
77424,Ser Humano,1
77425,Me Perdoa - Ao Vivo,0
77426,Meu Nome É Favela / Moleque Atrevido - Ao Vivo,0
77427,Depois da Briga,0
77428,Quando Fui Chuva / Fim de Tarde / Palpite - Ao Vivo,1
77429,"Ôa, Ôa (Canção de Amor) / Valeu Demais - Ao Vivo",0
77430,Atrasadinha / Notificação Preferida - Ao Vivo,0
77431,Prata no bolso - Ao vivo,0
77432,Lounge 5 - Ao Vivo No Casa Filtr,1
77433,Pede Dentro - Ao Vivo,0
77434,Façamos (Vamos Amar),1
